item_id,title,genres,directors,cast,vote_average,vote_count,popularity,is_trending,overview,language,imdb_id,tmdb_id,movielens_id,language_code,region,release_date,year
1079274,Neela Mastarani,Drama,Chakradhar Sahu,Minaketan Das|Priyanka Mahapatra|Biraj Dash|Santosh Mishra|Sibani Mohapatra,0.0,0,0.0414,0,The village as a bastion of traditional values and the power of that tradition has over ordinary individuals caught up in the often unforseeable complexities of daily life.,Odia,tt1449227,1079274,,or,India,1996-12-30,1996
1322013,Aasakta,Drama,Rakesh Samal,Chandan Kar,0.0,0,0.0327,0,Drugs and Substance abuse is a menace thats deepening its roots in our society. AASAKTA  is an initiative through the cinematic medium to spread awareness primarily among the youth against this evil that is destroying not just individuals but families and communities.,Odia,,1322013,,or,India,2024-04-27,2024
1156986,Tu Sei Nilanayana,,,Sambit Acharya,0.0,0,0.0361,0,,Odia,,1156986,,or,India,2023-08-04,2023
1093281,Revenge,,,,0.0,0,0.0538,0,,Odia,,1093281,,or,India,,
1224752,To Premare Mu Bandha,Drama,T. Ganesh,Mihir Das|Manoj Mishra|Mahashweta Ray|Minaketan Das|Aswin Tripathy,0.0,0,0.0404,0,It is an Odia movie starring Mihir Das in a prominent role.,Odia,,1224752,,or,India,2023-12-20,2023
1100507,Jhiati Sita Pari,Drama,Bidhubhushan Nanda,Ajit Das|Uttam Mohanty|Bijay Mohanty|Aparajita Mohanty|Anita Das,0.0,0,0.0546,0,,Odia,tt1411717,1100507,,or,India,1983-03-17,1983
1048719,Sambalpuri Weavers,Documentary,Avinash Pradhan,,0.0,0,0.052,0,"A Documentary Film by ULB FILMS Presents, the story is about the plight of Sambalpuri handloom weavers who are struggling for their survival when their hereditary profession sounds death knell. Through this film we have tried to aware everybody and depict the hard work and dedication of the weavers to save the life of a centuries old famous traditional art.",Odia,tt8035806,1048719,,or,India,2017-10-17,2017
1170152,Kalankini,,,,0.0,0,0.0382,0,,Odia,,1170152,,or,India,,
1079209,Nua Bou,Drama,Prabhat Mukhopadhyay,Sarat Pujari|Prashant Nanda|Dhira Biswal|Padma Biswas|Lila Dulari,0.0,0,0.0382,0,"Sura Babu lives with his wife Parbati, brother Raju & son Debi. Parbati loves Rabi more than his own son. Parbati falls ill and Raju comes to Puri believing that Lord Jaganath's prasad can cure Parbati and brings prasad. The illness continues and native doctor Das is called in. Parbati gradually cured in. Later Parbati's mother and sister Champa come to stay with her. Parbati's mother is not well disposed towards mischievous Raju and tries to influence Parbati against him. Her efforts fail as Champa take side of Raju. Dr Das's assistant Mukund and doctor Rabi, a new comer to the village compete for Champa's hand. Dr Das makes the proposal to Sura Babu on behalf of Mukund for Champa's hand. Sura agrees with a misunderstand that Doctor Das himself wants to marry Champa. In the meantime Mukund decided that he is not suitable for Champa. On the marriage day sura Babu forces Dr. Das to marry Champa. At the last moment Raju is found in bridal attire",Odia,tt1402536,1079209,,or,India,1961-10-20,1961
1076913,Mahalakhmi Puja,Fantasy,Biswanath Nayak,Bauri bandhu|Jharana Das|Anubha Gupta|Sarat Pujari|Srikant Mitra,0.0,0,0.0382,0,"Made in the budget of Rs. 85,000, this is the debut film of Sarat Pujari. The tale of Goddess Lakshmi leaving the temple to teach brothers Lord Jagannath and Lord Balabhadra a lesson was presented in the movie. This movie later remade in Hindi as ""Jai Jagannath"". Prashant Nanda acted as child Shri Krushna. Geeta Dutt was in the Hindi version. Famous singer Hemant Kumar also given voice in this film.",Odia,tt1402559,1076913,,or,India,1959-03-13,1959
1100626,Anutap,Drama,Jalal Adeni,Samuel Sahu|Suresh Mishra|Shyamalendu Bhattacharjee|Banaja Mohanty|Saudamini Mishra,0.0,0,0.0297,0,,Odia,tt1499629,1100626,,or,India,1977-04-18,1977
1122403,Mathare Dei Pata Odhani,Romance,Ranjan Mishra,Deepak Barik|Nikita|Izzy|Mihir Das|Pintu Nanda,0.0,0,0.0388,0,"Deepak is taking two births in the movie. In first birth, he is the son of a Zamindar and fell in love with a potter’s daughter. But they couldn’t get married due to some other’s evil planning and got died. After intermission, he took birth in a aristocrat family. Then what happens is the suspense.",Odia,,1122403,,or,India,2011-12-31,2011
1441209,To Bina Mo Kahani Adhaa,Drama|Action,Sanjay Nayak,Anubhav Mohanty|Biju Badajena|Archita Sahu|Ajit Das|Anita Das,6.0,1,0.0363,0,"After a girl sends Arun to jail, he gets angry and decides to take revenge against her. after he gets out of jail, he woos her in order to get married to her to ruin her life.",Odia,tt1440350,1441209,,or,India,2007-10-17,2007
1262698,Tate Sohala Ku Mate Satara,Drama,Ashwini Gadanayak,Susanket Mishra|Piyali Dash|Sukant Rath|Choudhury Jayaprakash Das|Jitendra Ojha,0.0,0,0.0387,0,,Odia,,1262698,,or,India,2024-03-15,2024
1095446,Abhimanyu,,,,0.0,0,1.6289,0,"Hari, who is a welder in a small factory, witnesses a murder and inadvertently gets involved in the crime. He is now forced to prove his innocence.",Odia,,1095446,,or,India,1991-07-04,1991
1081773,Kanyadana,Family|Drama,Mrutyunjaya Sahu,Jasmin Rath|Mahashweta Ray|Bikram,0.0,0,0.0363,0,,Odia,,1081773,,or,India,2023-01-29,2023
1069962,Dear Love,Romance,Aswin Tripathy,Gurudev Maharathi|Tamanna Vyas|Samaresh Routray|Jogesh Jojo,0.0,0,0.0256,0,,Odia,,1069962,,or,India,2022-12-25,2022
1028831,Byaase Sunucha,Drama,Sidharth Goutam,Dipanwit Dashmohapatra,0.0,0,0.0387,0,"A Carefree Artist confronts The Pioneer of Odia literature Byaasakabi Fakir Mohan, to lament about the current state of the Odia Language and how it has been looked down upon by the elites of the state. Will his voice be heard?",Odia,tt21405632,1028831,,or,India,2022-09-25,2022
1096922,Rahichi Rahibi Tori Pain,Action|Drama,Sanjay Nayak,Bibhhuti Bhusan Behera|Siddhanta Mahapatra|Namita Das|Sritam Das|Pradyumna Lenka,6.0,1,0.0311,0,,Odia,tt1461269,1096922,,or,India,2003-11-20,2003
1095322,Pahili Raja,,,,0.0,0,0.0379,0,,Odia,,1095322,,or,India,,
497331,Gote Sua Gote Sari,,Mrutyunjaya Sahoo,Varsha Priyadarshini,0.0,0,0.0379,0,"Lalu, a simple boy who belongs to a barber's family in Bargarh, falls in love with Priti, a girl from the neighbourhood, who is studying to be a doctor.",Odia,,497331,,or,India,2016-02-12,2016
1099865,Rakhile Shiba Mariba Kie,,Sangam Biswal,Uttam Mohanty|Aparajita Mohanty,0.0,0,0.0264,0,,Odia,,1099865,,or,India,,
1244306,Nirnaya,Drama|Romance,Rajendra Mohanta,Suryamoyee Mohapatra|Naina Dash|Shraddha Panigrahi|Sukant Rath|Pritiraj Satapathy,0.0,0,0.0364,0,"While the four main characters of the story are going through life, time has taken and left them in such a situation that they’ve become guilty in the eyrs of the society Loving is not a sin. Then why are two people constantly trying so hard to name their feelings relationship if they love it? Society does not accept their efforts.",Odia,,1244306,,or,India,2024-04-26,2024
1001312,Jor Jar Mulak Tar,,Raju Misra,Debu Bose|Uttam Mohanty|Aparajita Mohanty|Sriram Panda,0.0,0,0.0327,0,1986 Oriya film directed by Raju Misra.,Odia,tt1404045,1001312,,or,India,1986-12-18,1986
1152364,Diary 1984,Drama,Biswa Chintamani Bahira,Satya Prakash|Amiya Bubu,0.0,0,0.0362,0,"Inspired from a real life the short film showcases the story of a poor boy, the struggle in his life & how he fights with his destiny to become successful.",Odia,,1152364,,or,India,2023-07-14,2023
1100117,Kichi Smruti Kichi Anubhuti,,Manmohan Mahapatra,,0.0,0,0.0338,0,,Odia,,1100117,,or,India,,
1096927,Katha Deithili Maa Ku,Drama|Action,Himanshu Parija,Siddhanta Mahapatra|Rituparna Sengupta|Bijay Mohanty|Laboni Sarkar|Harihara Mahapatra,6.0,1,0.0362,0,"Abinash Patnaik is a state level boxer. To participate in the state championship, he leaves his wife Sumita and son Ajay, because one condition of the contest is participants should be unmarried. He pretends to be a bachelor, and in an unavoidable circumstance, he marries another woman, Rama. Ajay, who is also a boxer, tries to unite with his stepmother and father as he had promised to his mother as she died.",Odia,tt1454123,1096927,,or,India,2004-03-12,2004
1094216,ACP Sagarika,,,,0.0,0,0.0261,0,"The movie revolves around ACP Sagarika, who only cares for justice and tries to solve the mysterious serial killings happening in the city.",Odia,tt2929898,1094216,,or,India,2013-03-08,2013
1087853,Champion,,,Archita Sahu|Manoj Mishra|Sanu,0.0,0,0.0362,0,,Odia,,1087853,,or,India,2019-03-08,2019
1024673,Aadim Vichar,Comedy|Drama,Sabyasachi Mohapatra,Lochani Bag|Shankar Behera|Tapaswini Guru|Purushottam Mishra|Atal Bihari Panda,0.0,0,0.0362,0,"Sukru Majhi, a 84 years old Kondh tribal and always a righteous, humanist and loving person. He has three sons lives with their wives and two grand children in a village.Majhi lives a very happy life until an Ayurvedic Practitioner (Vaidya) comes to the village.The Vaidya is a tout, keeps an greedy eye on the lands of the locals.",Odia,tt9866712,1024673,,or,India,2014-01-01,2014
924359,Paradeshi Chadhei,,,,0.0,0,0.0362,0,Biswaranjan Choudhury has three grandson. The dilemma arises when one of the grandson marries a foreigner.,Odia,tt1431299,924359,,or,India,,
719506,Ice-Cream,,Rajdeep Paul|Sarmistha Maiti,Deep Sarkar|Pankaj Mallick|Rakhee Bose|Amit Saha,0.0,0,0.0261,0,"A boy's desire to have an ice-cream, and the journey taken to fulfill that.",Odia,,719506,,or,India,2018-07-27,2018
1244327,Vote,Drama,Debasis Mohapatra,Shreya Mohanty|Usasi Misra|Hara Rath|Chakradhar Jena|Ranu Padhi,0.0,0,0.0357,0,"The film revolves around a respected educator, Hari Master and his two sons Biplab and Sangram. Following his retirement, Hari Master`s health deteriorates and he becomes physically incapacitated. The two brothers eventually go on to marry their respective wives who happen to belong to opposing political parties. A battle ensues between the two brothers during election time as to which party gets to secure the old man`s vote, only to end in a tragic twist resulting in Hari Master`s sudden death. The brothers make amends with each other after this but not before learning a bitter tasting lesson.",Odia,,1244327,,or,India,2024-02-23,2024
1101174,Priye Tu Mo Sie,Drama|Romance,Sudhansu Mohan Sahoo,Amlan Das|Elina Samantaray|Bobby Mishra|Abhishek Giri|Bhupati Tripathy,0.0,0,0.4867,0,"Love doesn't look at caste or religion. Neither rich nor poor. He doesn't see who is the son of a poor labourer who is the daughter of a rich landlord. But if all love stories succeed, here will the answer.. 'Priye Tu Mo Siye'.",Odia,tt27443461,1101174,,or,India,2023-06-29,2023
1093942,Krishna Govinda,,,,0.0,0,0.0286,0,,Odia,,1093942,,or,India,,
1095823,Aa Re Sathi Aa,,,,0.0,0,0.0352,0,,Odia,tt1459820,1095823,,or,India,2009-12-31,2009
1210195,Abasa,,Anshuman Senapati,,0.0,0,0.083,0,,Odia,,1210195,,or,India,,
1169097,The Healing Touch,,Sweta Kumar Dash,Gargi Mohanty|Gajendra Padhi,0.0,0,0.0336,0,A husband is getting treated in hospital because of Covid-19. After trying his best the doctor leaves everything on the hands of God. The husband then talks to his wife for the last time.,Odia,,1169097,,or,India,,
1093442,Bindaas Romeo,,,,0.0,0,0.0143,0,,Odia,,1093442,,or,India,,
1206884,Sindur Niye Khela,Drama,Ravi Kinagi,Siddhanta Mahapatra|Rachana Banerjee|Debu Bose,0.0,0,0.0311,0,"Sindur Niye Khela is a 2001 Bengali action drama film starring Siddhanta Mahapatra, Rachana Banerjee, Jyoti Mishra, and Bijoy Mohanty. Varsha, an astute and powerful businesswoman, is opposed by her factory workers. Frustrated by their opposition, she marries Raj, the union leader, by manipulating his mother to fulfil her selfish ambition.",Odia,tt4298682,1206884,,or,India,2001-05-31,2001
1100653,Ghara Sansara,Drama,Gopal Chandra Ghosh|Byomakesh Tripathy,Sujata Anand|Prashant Nanda|Sarat Pujari|Niranjan Satapathy|Netrananda Mishra,0.0,0,0.0743,0,,Odia,tt1411695,1100653,,or,India,1973-09-24,1973
1095806,Dhanare Rakhibu Shapath Mora,Drama|Action,Sanjay Nayak,Anubhav Mohanty|Archita Sahu|Mihir Das|Aparajita Mohanty|Priyanka Mahapatra,5.0,0,0.0286,0,"In order to satisfy his ego, Birendra, a heartless landlord, kills his own sister and her husband when they get married against his wishes.",Odia,tt1440157,1095806,,or,India,2008-07-24,2008
1405861,Torch,Documentary|Drama,Pranab K Aich,Soumya Ranjan Rpout,9.0,1,0.0377,0,"The documentary film is set in a remote village near the famous Konark temple in India, on the life of a poor farmer's son who is amazed by the advent of technology in their lives after the arrival of a steel torch to their home.",Odia,tt28970670,1405861,,or,India,2022-07-21,2022
1139183,Sindura,Drama,Shailendra Parida,Subhasis Sharma|Suryamoyee Mohapatra|Ankit Kumar|Premanjan Parida|Kalia Sandha,0.0,0,0.0306,0,,Odia,,1139183,,or,India,2023-05-29,2023
1100532,Pooja,,,,0.0,0,0.0264,0,,Odia,,1100532,,or,India,,
1256929,Most Wanted Mafia,,Prithvi Raj Pattnaik,Divyadisha Mohanty,0.0,0,0.1021,0,,Odia,,1256929,,or,India,,
1146952,C/o,,Biswajeet Swain|Siddhant Swaroop,Kusmita Samal|Biswajeet Swain,0.0,0,0.0357,0,,Odia,,1146952,,or,India,2023-06-11,2023
1100667,Manika Jodi,Drama,Prabhat Mukhopadhyay,Urabashi Joshi|Akshaya Mohanty Kashyap|Sukhalata Mohanty|Mayadhar Rout|Samuel Sahu,0.0,0,0.0286,0,"Sarojini and Nilambar Roy were in love. But eventually Nilambar refused to marry Sarojini and radiated malicious rumours in her name. Sarojini commit suicide. Sarojini's elder brother Barada Pattanaik could not take his sister's tragic death easily.  Decades later, in order to restore peace between the family, Siddharth Ray, the elder son of Nilambar Ray asks for Barada Pattanaik's niece Shaila's hand for his younger brother Partha. Shaila becomes Ray family's daughter in law at the age of twelve.  Barada Pattanaik still seeks revenge and hence concocts plans to destroy the Ray Family.",Odia,tt1402518,1100667,,or,India,1963-01-01,1963
1100663,Arundhati,Drama|Music,Prafulla Sengupta,Braja Giri|Minati Mishra|Sarat Pujari|Dhira Biswal|Sujata Anand,0.0,0,0.0286,0,Arundhati wants to marry Manoj but Biswajit claims Arundhati is his wife Madhu who supposedly died in a train accident. Eventually the confusion is resolved.,Odia,tt0317104,1100663,,or,India,1967-11-24,1967
1100496,Dhare Alua,Drama,Sagir Ahmed,Prithviraj Mishra|Mala Matthews|Shibani Mahapatra|Dolagobinda Jena|Soumendra Tripathy,0.0,0,0.0286,0,"Hemant, a scribe who is wrongfully sentenced to jail. He sends his children, Bulu and Runu, to stay with a family acquaintance for their safety. However, the children flee and take shelter at a stranger doctor's place. The doctor's son, Lalit, is a rebel who wants to remove injustice by force. Lalit and his wife, Sumitra, take care of the children, and when Hemant is released from jail, he recognizes Lalit's revolutionary spirit. The circumstances turn ripe for revolutionary changes, but societal apathy and passiveness thwart any such possibilities. The movie ends with a ray of hope provided by the children.",Odia,tt0309511,1100496,,or,India,1984-06-15,1984
1096446,Priya Mo Priya,,,,0.0,0,0.0286,0,,Odia,,1096446,,or,India,,
1094918,Gud Boy,,,,0.0,0,0.0286,0,,Odia,,1094918,,or,India,,
1094248,Kehi Jane Bhala Lagere,,,,0.0,0,0.0214,0,,Odia,,1094248,,or,India,,
1094226,Superstar,,,,0.0,0,0.0286,0,,Odia,,1094226,,or,India,,
1088922,Bandini,Romance|Drama,Pinu Nayak,Subhasis Sharma|Riya Dey|Bobby Mishra|Saroj Dash|Shubhranshu Nayak,0.0,0,0.0214,0,,Odia,,1088922,,or,India,2023-02-19,2023
1087525,Angoor Na Milile Khata,,,,0.0,0,0.0286,0,,Odia,,1087525,,or,India,2020-08-30,2020
1087456,Tu Mora Sathire 2,,,,0.0,0,0.0286,0,,Odia,,1087456,,or,India,,
1087310,Jatha Rabanasya Mandodari,,,,0.0,0,0.0286,0,,Odia,,1087310,,or,India,,
1078517,Raavan,Action,Anupam Patnaik,Anubhav Mohanty,0.0,0,0.0357,0,Upcoming movie of anubhav mohanty,Odia,,1078517,,or,India,,
1024660,Sala Budha,Drama|Family,Sabyasachi Mohapatra,Atal Bihari Panda|Lochani Bag,0.0,0,0.0286,0,"The story of 'Sala Budha' or 'The stupid Old man' revolves around an old village head, the Sarpanch of a village, who tries his best to take care of the subjects at any cost. The film has successfully depicted the strong relationship of the earlier days in the villages of western Odisha and the innocence, simplicity and righteousness of the Old man, who finally gets his reward from the King. This is nice motivational and inspirational movie which says with positive thinking and wit all obstacles can be cleared.",Odia,tt2831172,1024660,,or,India,2012-11-30,2012
